969,2198
969,2229
969,2261
969,3440
969,3405
969,3430
969,3405
969,3406
969,3412
969,3400
969,3403
969,3373
969,2716
969,4108
967,3465
959,2858
954,2262
926,2193
909,2145
855,2037
837,1980
796,1924
788,1901
906,2218
872,2158
845,2089
819,3210
804,3114
796,2359
775,2229
765,2227
762,2203
760,2182
749,2140
698,8233
691,3408
667,2724
651,1700
651,1923
639,1880
633,1583
611,7504
610,3368
602,2195
602,3421
599,2046
592,1569
577,5749
575,3035
573,2045
543,1381
543,1398
534,1396
522,1328
516,1437
515,1624
477,2134
467,5481
467,5205
449,2588
449,1462
443,1104
408,1212
408,1135
404,1057
401,1162
386,1364
384,1370
381,1280
381,1456
370,1305
368,1234
364,1252
364,1100
364,1415
363,1783
363,4066
361,3827
357,1574
312,3419
312,3438
310,3401
307,1967
307,1770
307,1679
298,1613
298,6486
296,2507
296,978
293,859
284,830
283,791
282,3776
280,3552
280,1821
280,1028
280,882
280,878
280,748
280,748
275,755
275,882
275,1323
255,943
255,959
253,1278
253,931
249,948
249,1437
249,920
249,928
234,1189
234,852
231,954
231,974
226,943
226,913
225,930
225,913
204,823
204,1799
202,2132
201,2031
199,1333
197,1302
197,1326
197,1298
191,1251
191,1991
864,2146
863,2330
854,2208
852,2307
848,1836
841,1934
839,2021
796,7777
789,3090
774,2736
765,1647
763,1673
748,2231
748,1635
737,1659
730,2168
729,1621
707,1576
704,2176
704,1631
696,7215
696,1990
693,1487
693,1502
686,2182
671,1573
669,1587
668,2414
667,1555
631,1447
626,2139
623,1509
611,1725
605,1460
604,1611
564,1508
556,1493
550,1417
524,4514
524,3055
509,1832
509,1193
480,1036
480,4187
477,2905
475,1486
462,2993
460,1953
438,4302
425,2118
423,1226
419,4018
419,2243
418,2236
418,4107
418,2128
416,1188
415,3684
383,2349
381,1156
378,3622
378,2124
368,1179
368,3463
368,2310
366,1148
363,3245
351,2250
349,1044
349,893
347,880
347,893
347,2722
347,2784
347,1460
342,1171
342,1192
342,1184
322,1098
320,1177
320,1051
316,1077
316,1084
316,1080
298,967
298,1045
287,913
282,893
282,899
281,886
281,2299
265,2265
1032,2100
1011,2335
985,2267
979,6001
970,3168
962,4932
942,2741
938,5479
927,2885
926,2126
924,6200
922,3098
918,2110
911,4631
856,2758
849,5364
833,2787
824,2036
822,5569
807,3031
807,2048
796,5114
789,2916
766,4069
764,2160
763,1520
755,1500
755,7290
755,3581
752,2197
745,2291
731,1796
729,1786
727,2296
690,1656
685,1658
678,2196
663,1560
647,5754
632,3145
598,1695
586,1163
586,5427
570,2292
570,1530
567,1128
537,1159
518,1191
515,1010
513,1022
500,979
498,970
494,4852
481,3620
479,1600
475,1683
475,1186
474,4578
474,2093
472,2273
471,1376
437,4137
435,1826
432,1054
432,4110
432,1786
422,1024
422,3883
420,2325
417,1177
405,834
403,811
403,1362
401,813
401,798
401,888
401,3107
401,3027
396,1236
396,1395
396,864
376,2795
374,2264
371,1139
367,804
358,776
357,765
342,809
340,913
340,1035
336,1196
335,1194
1128,2167
1097,2215
1093,2273
1074,2164
1066,2272
1033,2381
1024,2351
1017,2499
996,2366
992,2267
983,2255
980,2261
978,2280
976,2211
972,2296
965,2247
910,2076
903,7330
887,3832
887,2524
876,1977
861,1721
861,1692
850,1684
843,1998
820,1877
818,1911
817,2005
809,2036
809,1896
806,1751
807,1701
800,1796
785,1874
783,1810
778,1794
738,1617
724,1472
719,1684
693,1395
679,1344
678,1410
647,1372
643,1389
640,1373
624,1417
603,1429
600,1417
600,1401
572,1383
569,1375
567,1214
554,1132
552,1519
549,1950
548,1927
535,1880
533,1857
529,1809
529,1851
528,1825
