246,1882
339,3343
393,1929
385,1751
380,3008
376,7688
358,3821
346,2552
346,1907
341,1724
334,2101
329,2049
326,1696
300,2553
287,2238
276,1748
272,2885
320,3175
320,2951
320,3539
320,1842
308,1650
295,6092
289,5610
289,3143
289,2181
278,5997
274,3411
270,1975
267,1486
263,2253
233,1569
223,5680
205,5325
184,3396
180,1638
285,1616
261,5029
249,3430
243,1398
243,2967
234,1759
231,4258
226,1914
222,1890
215,3733
215,3671
215,1889
215,3670
215,2507
215,3803
257,2635
257,1575
257,3794
257,3462
257,1925
257,1499
257,1484
257,1487
257,3815
257,3986
257,2236
257,4895
257,2707
235,2323
224,1248
209,1235
187,983
181,1077
175,1075
171,866
155,1089
148,776
148,505
144,1502
141,1126
139,1630
137,1455
130,2004
130,1968
130,1597
130,1017
130,1010
130,1172
130,1045
130,1939
130,1956
130,1796
130,1251
130,1402
130,1267
130,1350
130,1270
130,2187
130,2479
130,1377
130,1042
322,1163
294,1240
267,1019
258,1075
232,4140
226,4536
220,4579
302,1993
289,1320
281,4117
281,2597
275,1351
267,1273
262,3821
258,3338
249,2629
249,1510
249,1766
249,3162
249,3165
249,2480
249,2440
249,3769
291,2105
291,2584
291,4112
291,2244
291,3660
291,2472
291,1798
291,1141
291,3414
291,3311
291,3199
291,2235
264,1588
241,3186
232,3370
211,1575
207,3034
197,2678
177,1238
173,1475
168,1571
168,2635
163,2334
161,2306
157,2256
155,1524
148,2095
148,2116
148,2080
148,1442
148,1432
148,1424
148,1424
148,1444
148,1409
148,1419
148,1421
148,1425
148,1441
148,1422
148,1422
148,1404
148,1418
148,1438
148,1442
148,2103
302,1748
279,1648
270,1552
246,1413
236,1422
230,1586
207,2640
299,4221
293,3096
293,2551
282,5868
278,3336
273,3833
268,2852
259,2215
259,5096
259,4921
259,3126
259,2207
259,5474
259,3151
259,4926
301,2654
301,5533
301,2817
301,5584
301,3529
301,3742
301,2248
301,5494
301,3729
301,2300
301,1950
301,5629
266,3955
246,3293
240,1955
219,4475
209,2871
205,2147
184,3764
277,3858
271,1993
271,3756
262,1879
259,3857
253,2395
249,1811
240,3349
240,3374
240,1691
240,3408
240,3352
240,1710
240,3353
240,3363
240,1740
282,1458
282,1449
282,1434
282,3477
282,3519
282,2267
282,1449
282,1440
282,1435
282,3481
282,3478
249,2194
338,1788
323,1755
295,1647
283,1595
277,1896
251,3458
244,2395
334,2470
334,7062
322,4300
317,2328
310,1995
306,2013
295,1967
295,1877
295,6184
295,6252
295,2990
295,4216
295,3165
295,6221
295,3379
337,2205
337,6429
337,3307
337,4294
337,4345
337,2617
337,5716
337,3556
337,4348
337,6333
337,3051
307,4146
280,5687
271,2697
245,1724
239,4964
229,4839
207,1916
202,4281
293,2857
293,1766
284,4192
279,2817
274,1684
270,1648
260,1580
260,1850
260,1596
260,1720
260,1604
260,1602
260,1751
260,1728
260,1633
302,1742
302,1635
302,4630
302,2995
302,2234
302,4324
302,1702
302,1339
302,1712
302,1442
302,4731
273,4012
250,2385
340,1948
310,2797
304,1769
290,1812
263,4370
256,2755
345,2660
345,2932
334,2799
329,6900
321,3925
317,3797
306,1978
306,2055
306,7485
306,4028
306,4181
306,3467
306,1970
306,7521
306,4192
306,2345
348,2231
348,7591
348,4020
348,2670
348,4643
348,4561
348,5109
348,4649
348,4526
348,2390
310,7177
290,3355
278,4223
254,3752
248,2045
238,1869
215,5323
210,3263
205,1788
301,5462
291,3073
286,1641
281,5139
277,3215
267,1389
267,4801
267,3110
267,1454
267,5593
267,3248
267,1423
267,1150
267,1597
267,1132
309,1135
309,1352
309,1173
309,1142
309,1373
309,1126
309,4964
309,4184
309,1960
309,4209
273,1803
256,1238
247,3730
316,1613
310,1654
296,1529
268,1754
261,1563
254,1691
350,2215
339,3524
334,3992
326,3842
322,3812
311,3728
311,3708
311,3692
311,3668
311,3703
311,2862
311,2884
311,7212
311,4125
311,4064
353,2426
353,2351
353,6093
353,4135
353,2254
353,1965
353,2032
353,1969
353,2002
353,2177
314,1971
294,1874
282,5687
258,5245
248,2307
242,4907
219,3006
213,4338
209,2917
305,4468
294,2586
290,4514
285,2173
280,4196
270,2679
270,1639
270,1638
270,3928
270,3894
270,1877
270,4383
270,2879
270,1797
270,4306
270,2708
312,1630
312,4683
312,3050
312,1477
312,1249
312,1301
312,1231
312,4605
284,4375
277,1869
257,1314
251,1347
226,1194
306,1574
296,1563
270,1404
263,1494
258,4225
258,2508
342,2184
334,6861
329,4561
315,1708
315,1565
315,7312
315,4932
315,2608
315,2060
315,3607
315,2001
315,1982
315,1978
315,6611
315,5713
357,2772
357,2015
357,6878
357,4539
357,2601
357,4596
357,3646
357,7304
325,3498
317,1901
294,6397
285,3085
255,1835
251,5733
243,3589
221,4529
216,1843
