1014,2044
1003,2676
985,2396
972,1922
941,1899
936,1875
925,1843
911,1794
858,2184
852,1752
852,2408
848,2909
834,2376
822,2673
814,1716
793,6793
759,3199
706,2155
700,1594
694,1411
694,1440
694,1404
691,1415
678,1421
647,1290
642,1332
642,2860
628,2294
615,1266
604,1424
599,1224
595,1233
563,1099
543,1071
512,1004
463,906
459,859
449,922
438,949
341,979
341,1080
335,1057
333,1203
325,1162
322,1055
319,1047
319,1472
316,1024
316,1044
316,1203
316,1056
316,3124
316,1927
316,898
316,696
316,781
316,666
316,677
310,773
310,678
310,763
310,1261
310,756
310,2960
309,2660
287,901
273,661
271,608
260,588
258,2224
252,1764
249,957
213,839
213,525
209,522
209,594
208,515
205,500
205,1551
205,1486
205,1001
205,892
201,665
201,643
201,684
201,646
201,647
201,782
201,1580
201,1858
201,921
201,638
201,766
201,632
190,649
190,1003
190,617
649,1592
624,1066
590,1045
581,958
510,1105
508,820
498,845
484,1186
459,851
457,3582
457,2574
452,1318
406,802
405,851
400,752
392,751
392,793
392,2882
392,2570
392,1967
392,960
392,1071
392,900
392,3050
392,1945
392,979
392,728
392,1209
392,707
392,3072
392,2822
392,1934
392,929
392,832
392,719
392,737
358,772
354,664
340,635
337,684
314,547
312,576
308,688
307,685
280,633
280,636
279,560
278,2128
273,1837
273,909
272,955
270,678
270,1741
253,1431
253,631
253,1647
253,1271
253,636
253,631
253,718
253,638
253,634
253,746
253,689
253,671
253,688
253,639
253,630
253,688
1195,1798
1181,2018
1135,1770
1020,2170
970,1443
958,1492
911,1968
897,1321
848,1283
841,1778
750,1170
749,1174
733,1281
722,5601
713,2944
699,1531
699,1133
699,1094
699,1258
699,1052
699,1049
699,1268
714,1129
714,1115
714,1232
714,1103
714,5749
714,2609
714,1915
714,1656
714,5593
714,2409
703,1823
703,1168
703,5192
691,2057
665,1377
641,984
630,1046
567,954
563,895
553,3659
544,2241
519,1254
519,811
518,815
510,803
463,756
461,841
456,924
456,1233
456,1184
456,1158
456,1151
456,1278
456,1161
456,1248
456,1109
456,641
456,665
456,633
456,826
456,1426
456,1705
456,1746
456,1726
456,1351
456,1107
456,1109
1177,1721
1125,1620
1085,1860
1043,1644
987,1508
961,1455
923,6696
903,2527
846,1976
846,1324
823,1175
820,1235
802,1157
799,1142
795,1168
795,1172
795,1239
766,1176
766,1186
766,1274
766,1274
766,1425
793,1416
793,1391
793,1386
793,1394
793,1390
793,6099
793,1452
793,1263
793,1206
793,1204
793,1215
761,1211
743,1116
690,997
674,974
658,1026
650,1125
635,1033
626,1106
615,1065
614,1094
538,4261
537,2238
533,1368
527,830
524,820
524,825
524,903
524,898
524,810
524,4688
524,1952
524,1201
524,882
524,777
524,774
524,845
524,870
524,774
524,985
524,853
521,841
521,998
520,943
511,893
491,823
474,723
1076,1349
1016,1282
992,1516
954,1315
951,1406
940,6370
917,2170
917,1570
905,3732
899,1569
840,3925
840,1875
840,1210
840,1274
840,5897
840,2304
840,2126
840,1229
840,1106
840,1234
840,1191
840,1267
857,1260
857,1202
857,1219
857,1309
857,1223
857,1269
857,1311
855,1185
817,1078
793,1206
778,933
766,1060
672,905
670,958
652,912
644,951
627,959
627,1029
626,4362
619,2107
617,1759
602,822
600,765
600,652
600,732
600,804
600,770
600,814
600,844
600,4142
600,2025
581,1338
581,811
581,713
581,714
581,800
581,731
581,776
581,838
581,834
581,919
581,1010
581,936
573,871
569,3294
536,1643
534,992
1107,1337
1099,1308
1043,1585
1027,1384
1014,1296
1014,1363
969,1341
968,1275
959,1210
953,1234
947,1202
940,1271
940,6365
940,2537
940,1702
940,1344
940,1259
888,1157
888,1235
888,1283
888,1137
909,1312
909,1385
909,1295
909,1253
909,6083
909,2903
909,1711
909,1399
909,1219
909,1229
893,1302
881,1113
817,1047
804,1096
784,1172
776,1236
728,1156
720,1198
718,1094
703,1127
703,1089
692,1060
690,1049
686,1063
683,1101
683,3356
623,2167
623,1304
623,1623
623,948
623,2926
623,1643
623,1016
623,959
623,837
623,904
623,903
623,805
623,3279
623,2827
623,1387
623,942
623,914
623,3197
623,1872
617,1066
596,757
596,825
1187,1536
1177,1677
1104,1542
1073,1463
1043,1450
1038,5704
1026,2359
1008,1590
994,3938
985,1950
959,1302
959,1290
959,1202
959,5115
959,2656
959,1825
959,1369
959,1310
959,1216
959,1209
940,1346
962,1382
962,1374
962,1412
962,1319
962,1408
962,1390
962,1486
962,1329
962,1433
930,1214
892,1230
881,1085
800,1162
796,1099
784,957
774,1020
748,1018
748,998
745,841
742,852
739,901
718,3507
715,2254
711,1381
711,876
711,864
711,3299
711,2170
711,1265
711,869
711,873
662,871
662,2856
662,2916
662,1298
662,2169
662,1103
662,904
662,874
662,834
662,953
662,839
662,852
661,957
626,857
626,901
615,830
613,835
1173,1399
1157,1424
1114,1291
1104,1302
1065,1378
1064,3817
1048,1966
1034,4016
1020,2018
1013,1337
1013,1319
1013,1234
1013,1426
1013,1240
960,1369
960,1341
960,1328
960,1305
960,1265
960,1246
960,1335
990,1346
990,1405
990,1392
990,1390
990,1332
990,1315
990,1451
990,1432
990,1413
972,1384
954,1231
924,1146
911,1143
843,1029
837,1167
831,1092
821,990
792,936
790,929
790,1057
784,992
723,931
722,1008
721,1045
715,3573
715,2413
715,1363
715,951
715,918
715,996
715,782
715,3408
715,2293
715,1321
715,904
715,942
715,3177
715,2012
715,1196
715,928
715,919
715,904
715,909
715,926
715,942
684,3091
678,2006
675,1222
1255,1441
1233,1422
1213,1530
1179,1475
1115,1474
1115,1499
1111,5601
1092,2356
1087,1775
1072,1286
1059,1355
1059,1263
1059,1256
1059,1444
1033,1274
1033,1234
1033,5086
1033,2661
1033,1777
1033,1651
1056,1344
1056,1380
1056,1494
1056,1340
1056,1288
1056,1374
1056,1344
1056,1360
1056,1366
1056,1373
1056,1327
1029,1275
968,1124
959,1134
923,4657
921,2171
904,1479
892,954
879,872
878,938
782,4036
778,1818
772,1277
767,824
763,833
753,737
753,847
753,837
753,732
753,3917
753,1968
753,1369
753,839
753,861
753,826
753,711
753,1035
753,1014
753,766
753,960
753,957
753,912
746,911
746,920
746,910
746,1023
732,827
723,784
721,786
1257,1468
1245,1769
1211,1412
1191,1459
1165,1479
1165,1407
1156,1534
1137,1502
1131,7466
1068,2448
1062,1710
1062,1399
1062,1332
1062,6859
1062,2242
1062,1819
1062,1272
1062,1318
1062,1338
1062,7094
1091,2529
1091,1796
1091,1476
1091,1484
1091,1403
1091,1364
